train/explained_variance,train/policy_loss,train/n_updates,train/value_loss,train/entropy_loss,train/learning_rate,time/time_elapsed,time/iterations,time/total_timesteps,train/std,time/fps
0.0,-0.0013518324121832848,20999,2.434977375287417e-07,-2.7959418296813965,0.0007,212,21000,105000,0.9954596757888794,493
5.960464477539063e-08,-0.0014751121634617448,21099,2.4219175998041464e-07,-2.7969326972961426,0.0007,213,21100,105500,0.9960378408432007,493
0.0,-0.0012316550128161907,21199,2.414853952359408e-07,-2.792923927307129,0.0007,215,21200,106000,0.9929026365280151,492
5.960464477539063e-08,-0.0009376307716593146,21299,2.413363517916878e-07,-2.773090362548828,0.0007,215,21300,106500,0.9843650460243225,493
0.0,-0.0009761381079442799,21399,2.4205556314882415e-07,-2.772495746612549,0.0007,216,21400,107000,0.9851826429367065,493
5.960464477539063e-08,-0.0012031259248033166,21499,2.415858944004867e-07,-2.7874512672424316,0.0007,217,21500,107500,0.9917712211608887,493
-1.1920928955078125e-07,-0.0011324255028739572,21599,2.421852798306645e-07,-2.805171489715576,0.0007,218,21600,108000,1.0014431476593018,493
0.0,-0.0011160769499838352,21699,2.431034431538137e-07,-2.8052480220794678,0.0007,219,21700,108500,1.0017839670181274,493
0.0,-0.0010746066691353917,21799,2.4182821789509035e-07,-2.8099091053009033,0.0007,220,21800,109000,1.003852128982544,493
0.0,-0.0010664036963135004,21899,2.414856510313257e-07,-2.8060851097106934,0.0007,222,21900,109500,1.0025310516357422,493
-1.1920928955078125e-07,-0.0014814815949648619,21999,2.433433223814063e-07,-2.7926855087280273,0.0007,223,22000,110000,0.9948225021362305,493
-1.1920928955078125e-07,-0.0013040329795330763,22099,2.429967764783214e-07,-2.776031494140625,0.0007,224,22100,110500,0.9865906238555908,493
0.0,-0.0017363440711051226,22199,2.419057807401259e-07,-2.7708873748779297,0.0007,225,22200,111000,0.9825590252876282,493
0.0,-0.0012306540738791227,22299,2.41670107925529e-07,-2.778104543685913,0.0007,225,22300,111500,0.9865268468856812,493
5.960464477539063e-08,-0.0012269467115402222,22399,2.4165041168089374e-07,-2.771907329559326,0.0007,226,22400,112000,0.9844056367874146,493
0.0,-0.0010209438623860478,22499,2.414257380678464e-07,-2.76961350440979,0.0007,227,22500,112500,0.9833627939224243,493
0.0,-0.0012036081170663238,22599,2.421388956008741e-07,-2.7760767936706543,0.0007,228,22600,113000,0.9855644702911377,493
0.0,-0.0014153411611914635,22699,2.4167087531168363e-07,-2.7729663848876953,0.0007,229,22700,113500,0.9835299253463745,494
5.960464477539063e-08,-0.0011280827457085252,22799,2.4191658098970947e-07,-2.7698447704315186,0.0007,230,22800,114000,0.9827103614807129,493
-1.1920928955078125e-07,-0.0011887879809364676,22899,2.403676546691713e-07,-2.782989501953125,0.0007,231,22900,114500,0.9889609813690186,493
0.0,-0.0012285260017961264,22999,2.4135914600265096e-07,-2.769679069519043,0.0007,233,23000,115000,0.981519341468811,493
0.0,-0.0010221683187410235,23099,2.420422333671013e-07,-2.7675282955169678,0.0007,234,23100,115500,0.981535792350769,493
5.960464477539063e-08,-0.0010358768049627542,23199,2.420969167360454e-07,-2.7676949501037598,0.0007,234,23200,116000,0.9828386306762695,493
0.0,-0.0015470987418666482,23299,2.417231712570356e-07,-2.757624626159668,0.0007,235,23300,116500,0.9767696857452393,493
5.960464477539063e-08,-0.0013742169830948114,23399,2.4189432679122547e-07,-2.7537832260131836,0.0007,236,23400,117000,0.9756491184234619,493
-1.1920928955078125e-07,-0.001891415216960013,23499,2.4121274577737495e-07,-2.761416435241699,0.0007,237,23500,117500,0.9789859056472778,493
-1.1920928955078125e-07,-0.001493013114668429,23599,2.4049754188126826e-07,-2.739337921142578,0.0007,238,23600,118000,0.9678968787193298,493
-1.1920928955078125e-07,-0.0012390840565785766,23699,2.404973997727211e-07,-2.7440643310546875,0.0007,239,23700,118500,0.9697680473327637,494
0.0,-0.0010663948487490416,23799,2.408999364433839e-07,-2.737753391265869,0.0007,240,23800,119000,0.9664139747619629,494
0.0,-0.001226226449944079,23899,2.408206682957825e-07,-2.7431225776672363,0.0007,241,23900,119500,0.9675772190093994,494
0.0,-0.001118320389650762,23999,2.4006135390663985e-07,-2.7354812622070312,0.0007,242,24000,120000,0.9644162654876709,494
-6.103515625e-05,-0.0012103732442483306,24099,2.4029168343986385e-07,-2.74843168258667,0.0007,243,24100,120500,0.9712481498718262,494
0.0,-0.0010929250856861472,24199,2.4041219148784876e-07,-2.763824939727783,0.0007,244,24200,121000,0.9783954620361328,494
0.0,-0.0017273018602281809,24299,2.410752131254412e-07,-2.7754154205322266,0.0007,245,24300,121500,0.9828412532806396,494
0.0,-0.0012550955871120095,24399,2.407734598364186e-07,-2.7910311222076416,0.0007,246,24400,122000,0.9895058870315552,494
-1.1920928955078125e-07,-0.0012314643245190382,24499,2.4037819912337e-07,-2.8017289638519287,0.0007,247,24500,122500,0.9938191175460815,494
5.960464477539063e-08,-0.001515096053481102,24599,2.4009062826735317e-07,-2.792905330657959,0.0007,248,24600,123000,0.9888101816177368,494
0.0,-0.0013003692729398608,24699,2.400872176622215e-07,-2.787533760070801,0.0007,249,24700,123500,0.9873035550117493,494
0.0,-0.0009490515221841633,24799,2.406883936600934e-07,-2.7901949882507324,0.0007,250,24800,124000,0.9894900321960449,494
0.0,-0.0009613995207473636,24899,2.4002790155464027e-07,-2.795658588409424,0.0007,251,24900,124500,0.9924370646476746,494
0.0,-0.0008989086491055787,24999,2.391434179571661e-07,-2.7985754013061523,0.0007,252,25000,125000,0.9936890602111816,494
0.0,-0.0013676093658432364,25099,2.394841374098178e-07,-2.8032379150390625,0.0007,253,25100,125500,0.9954793453216553,494
0.0,-0.0014301197370514274,25199,2.386280471000646e-07,-2.809556007385254,0.0007,254,25200,126000,0.998913049697876,494
0.0,-0.0012004078598693013,25299,2.392861517819256e-07,-2.8193931579589844,0.0007,255,25300,126500,1.005294680595398,494
0.0,-0.0011601982405409217,25399,2.4004265242183465e-07,-2.796973705291748,0.0007,256,25400,127000,0.9943339824676514,495
0.0,-0.0010027317330241203,25499,2.3844694396757404e-07,-2.786421298980713,0.0007,257,25500,127500,0.9881882667541504,495
-1.1920928955078125e-07,-0.0015495953848585486,25599,2.372310063947225e-07,-2.797517776489258,0.0007,258,25600,128000,0.9933797121047974,495
0.0,-0.0011493116617202759,25699,2.3773600332788192e-07,-2.8002734184265137,0.0007,259,25700,128500,0.9954208135604858,495
-1.1920928955078125e-07,-0.0010775659466162324,25799,2.3930800807647756e-07,-2.794964075088501,0.0007,260,25800,129000,0.9932080507278442,495
0.0,-0.0017475627828389406,25899,2.382873418582676e-07,-2.8022778034210205,0.0007,261,25900,129500,0.9946819543838501,495
5.960464477539063e-08,-0.001051958417519927,25999,2.381064376777431e-07,-2.7975358963012695,0.0007,262,26000,130000,0.9940113425254822,495
-1.1920928955078125e-07,-0.0010305888717994094,26099,2.375040537572204e-07,-2.7966179847717285,0.0007,263,26100,130500,0.9931720495223999,495
-1.1920928955078125e-07,-0.0012649224372580647,26199,2.3726843778604234e-07,-2.7871031761169434,0.0007,264,26200,131000,0.9873437881469727,495
-1.1920928955078125e-07,-0.0018094762926921248,26299,2.3658967052142543e-07,-2.780750274658203,0.0007,265,26300,131500,0.983007550239563,495
0.0,-0.0010269253980368376,26399,2.364918572084207e-07,-2.7832870483398438,0.0007,266,26400,132000,0.9860472679138184,496
0.0,-0.0013690802734345198,26499,2.366189875147029e-07,-2.7991299629211426,0.0007,267,26500,132500,0.9927608966827393,496
5.960464477539063e-08,-0.0012762192636728287,26599,2.350601278067188e-07,-2.8022637367248535,0.0007,267,26600,133000,0.9929122924804688,496
0.0,-0.0011324530933052301,26699,2.3526733627932117e-07,-2.8007826805114746,0.0007,268,26700,133500,0.9931423664093018,496
-1.1920928955078125e-07,-0.0011366232065483928,26799,2.341165270536294e-07,-2.8159618377685547,0.0007,269,26800,134000,1.0013784170150757,496
8.20159912109375e-05,-0.0013465615920722485,26899,2.3391032755171182e-07,-2.8090758323669434,0.0007,270,26900,134500,0.9976590871810913,496
0.0,-0.0011034456547349691,26999,2.3313400276947505e-07,-2.8055367469787598,0.0007,271,27000,135000,0.996346116065979,496
0.0,-0.0014922649133950472,27099,2.325294161664715e-07,-2.8141345977783203,0.0007,273,27100,135500,0.9997841119766235,496
5.960464477539063e-08,-0.001330111175775528,27199,2.3214336408727831e-07,-2.8137383460998535,0.0007,274,27200,136000,1.0004146099090576,496
5.960464477539063e-08,-0.0012374136131256819,27299,2.3125112136312964e-07,-2.8192992210388184,0.0007,275,27300,136500,1.004084587097168,496
0.0,-0.0010712785879150033,27399,2.303736863495942e-07,-2.8243296146392822,0.0007,276,27400,137000,1.0069873332977295,495
0.0,-0.001051673898473382,27499,2.296354750797036e-07,-2.8266448974609375,0.0007,277,27500,137500,1.0081357955932617,495
-1.1920928955078125e-07,-0.001145343529060483,27599,2.2783089548283897e-07,-2.834132194519043,0.0007,278,27600,138000,1.0112051963806152,496
0.0,-0.0016938198823481798,27699,2.270926131586748e-07,-2.8192570209503174,0.0007,279,27700,138500,1.0009610652923584,496
5.960464477539063e-08,-0.0012461228761821985,27799,2.2624813311722392e-07,-2.8130905628204346,0.0007,280,27800,139000,0.9992413520812988,496
4.178285598754883e-05,-0.0012371201300993562,27899,2.2548958611423586e-07,-2.8102827072143555,0.0007,281,27900,139500,0.99785315990448,496
6.29425048828125e-05,-0.0010302913142368197,27999,2.2301101409993862e-07,-2.809674024581909,0.0007,281,28000,140000,1.0000619888305664,496
0.0,-0.0009126391960307956,28099,2.2275146704942017e-07,-2.7983572483062744,0.0007,283,28100,140500,0.9951655864715576,496
0.0,-0.0012468623463064432,28199,2.2347725803228968e-07,-2.813237190246582,0.0007,284,28200,141000,1.0015124082565308,496
1.1920928955078125e-07,-0.001231894246302545,28299,2.2227095541893505e-07,-2.808361053466797,0.0007,285,28300,141500,1.0006828308105469,496
0.0,-0.0009400082635693252,28399,2.2098588203789404e-07,-2.8138222694396973,0.0007,285,28400,142000,1.002711296081543,496
0.0,-0.0009868297493085265,28499,2.203211977302999e-07,-2.7918243408203125,0.0007,287,28500,142500,0.9918451309204102,496
0.0,-0.0011752427089959383,28599,2.197205049014883e-07,-2.779942035675049,0.0007,288,28600,143000,0.9863625168800354,496
-4.220008850097656e-05,-0.0011815177276730537,28699,2.1967166219383216e-07,-2.7768893241882324,0.0007,289,28700,143500,0.9849483966827393,496
0.0,-0.0011155392276123166,28799,2.184281413519784e-07,-2.773360252380371,0.0007,290,28800,144000,0.9829208850860596,496
0.0,-0.0012024764437228441,28899,2.1989282572576485e-07,-2.773055076599121,0.0007,291,28900,144500,0.9813477993011475,496
0.0,-0.0010039937915280461,28999,2.1952405404590536e-07,-2.7767724990844727,0.0007,292,29000,145000,0.9834585189819336,496
-1.1920928955078125e-07,-0.0009658480994403362,29099,2.1893606572120916e-07,-2.777858257293701,0.0007,293,29100,145500,0.9839272499084473,496
0.0,-0.0012590314727276564,29199,2.1969790964249114e-07,-2.7619519233703613,0.0007,294,29200,146000,0.9743967056274414,496
8.469820022583008e-05,-0.0012569057289510965,29299,2.1996304155891266e-07,-2.7604331970214844,0.0007,295,29300,146500,0.9733366370201111,496
0.0,-0.0009528441587463021,29399,2.1950498307887756e-07,-2.7671194076538086,0.0007,296,29400,147000,0.9778115749359131,496
0.0,-0.0010040163761004806,29499,2.200734741109045e-07,-2.751488447189331,0.0007,297,29500,147500,0.9704452753067017,496
0.0,-0.0011627502972260118,29599,2.1927772309027205e-07,-2.737722873687744,0.0007,298,29600,148000,0.9631121158599854,496
0.0,-0.0009636180475354195,29699,2.1946236472558667e-07,-2.728511095046997,0.0007,299,29700,148500,0.9594612121582031,496
1.1920928955078125e-07,-0.0014658705331385136,29799,2.193327475197293e-07,-2.7190608978271484,0.0007,300,29800,149000,0.954775333404541,496
-8.475780487060547e-05,-0.0012767926091328263,29899,2.1913974990184215e-07,-2.7117555141448975,0.0007,301,29900,149500,0.9514603018760681,496
0.0,-0.0010534708853811026,29999,2.193736889921638e-07,-2.701843738555908,0.0007,302,30000,150000,0.9474989175796509,496
-1.1920928955078125e-07,-0.0012076097773388028,30099,2.1969603380966873e-07,-2.705831527709961,0.0007,302,30100,150500,0.9505337476730347,496
1.1920928955078125e-07,-0.001067441888153553,30199,2.1861470145267958e-07,-2.720978260040283,0.0007,304,30200,151000,0.9572896361351013,496
0.0,-0.0009023000602610409,30299,2.185253435982304e-07,-2.7247977256774902,0.0007,305,30300,151500,0.9594874382019043,496
0.0,-0.0012664058012887836,30399,2.1778014058781991e-07,-2.71763277053833,0.0007,306,30400,152000,0.954926609992981,496
8.475780487060547e-05,-0.0009237679769285023,30499,2.194483812445469e-07,-2.7269206047058105,0.0007,307,30500,152500,0.9597705602645874,496
0.0,-0.0013061559293419123,30599,2.1902944524754275e-07,-2.732832431793213,0.0007,307,30600,153000,0.9633731245994568,496
0.0,-0.0014457942452281713,30699,2.197127315639591e-07,-2.7190208435058594,0.0007,308,30700,153500,0.9582738876342773,496
0.0,-0.0010728409979492426,30799,2.186193057696073e-07,-2.6985578536987305,0.0007,309,30800,154000,0.950401782989502,496
0.0,-0.0010514309396967292,30899,2.1871036892662232e-07,-2.688716411590576,0.0007,310,30900,154500,0.944956362247467,496
0.0,-0.0010294255334883928,30999,2.1851792553206906e-07,-2.7021093368530273,0.0007,311,31000,155000,0.9512629508972168,496
0.0,-0.000891260162461549,31099,2.1867256805307989e-07,-2.7128849029541016,0.0007,312,31100,155500,0.9556913375854492,497
1.7881393432617188e-07,-0.0010954738827422261,31199,2.1789419690776413e-07,-2.725111246109009,0.0007,313,31200,156000,0.9612152576446533,497
0.0,-0.0009911435190588236,31299,2.1902899050019187e-07,-2.7326693534851074,0.0007,314,31300,156500,0.9655078649520874,497
0.0,-0.0012809955514967442,31399,2.1860026322428894e-07,-2.7097389698028564,0.0007,315,31400,157000,0.9543096423149109,496
-1.1920928955078125e-07,-0.0011308391112834215,31499,2.1840230601810617e-07,-2.703092575073242,0.0007,316,31500,157500,0.9518160820007324,496
0.0,-0.0008759432239457965,31599,2.1802198091336322e-07,-2.70863938331604,0.0007,318,31600,158000,0.9534257054328918,496
-1.1920928955078125e-07,-0.0017913369229063392,31699,2.1807520056427165e-07,-2.70613431930542,0.0007,319,31700,158500,0.951534628868103,496
0.0,-0.0011486026924103498,31799,2.1771265323877742e-07,-2.7000131607055664,0.0007,320,31800,159000,0.9502213597297668,496
0.0,-0.0008558494737371802,31899,2.1703912977955042e-07,-2.686660051345825,0.0007,320,31900,159500,0.9466230869293213,496
0.0,-0.0008211863460019231,31999,2.183927136911734e-07,-2.6838603019714355,0.0007,322,32000,160000,0.9450973272323608,496
0.0,-0.0011263361666351557,32099,2.1905540847910743e-07,-2.6678547859191895,0.0007,323,32100,160500,0.9373397827148438,496
0.0,-0.0011380636133253574,32199,2.1729741206399922e-07,-2.6724438667297363,0.0007,324,32200,161000,0.9392651319503784,496
0.0,-0.0008481422555632889,32299,2.164183996455904e-07,-2.6718029975891113,0.0007,325,32300,161500,0.9417980909347534,496
0.0,-0.0012238656636327505,32399,2.1703071695355902e-07,-2.669006824493408,0.0007,326,32400,162000,0.9374707937240601,496
0.0,-0.0011484805727377534,32499,2.1737587019288185e-07,-2.6843791007995605,0.0007,327,32500,162500,0.9454047679901123,496
0.0,-0.00121829635463655,32599,2.159238903232108e-07,-2.6744155883789062,0.0007,328,32600,163000,0.9398079514503479,496
0.0,-0.0015695190522819757,32699,2.1618652112920245e-07,-2.6718921661376953,0.0007,329,32700,163500,0.9379806518554688,496
0.0,-0.0010761136654764414,32799,2.172444908410398e-07,-2.6689600944519043,0.0007,330,32800,164000,0.9370130300521851,496
0.0,-0.0011695961002260447,32899,2.1672238403880328e-07,-2.6725516319274902,0.0007,331,32900,164500,0.9380193948745728,496
0.0,-0.0012064629700034857,32999,2.1586338050383347e-07,-2.6674890518188477,0.0007,332,33000,165000,0.9367581605911255,496
0.0,-0.0015003085136413574,33099,2.1511962700060394e-07,-2.6684536933898926,0.0007,333,33100,165500,0.935358464717865,496
-1.1920928955078125e-07,-0.001304000848904252,33199,2.1509636383143516e-07,-2.657907485961914,0.0007,334,33200,166000,0.9308567047119141,496
0.0,-0.001289848703891039,33299,2.1544187234212586e-07,-2.656543731689453,0.0007,335,33300,166500,0.9294438362121582,496
0.0,-0.0012648515403270721,33399,2.1468551381076395e-07,-2.6574478149414062,0.0007,336,33400,167000,0.9295532703399658,496
0.0,-0.0010402827756479383,33499,2.1392467886016675e-07,-2.64766001701355,0.0007,337,33500,167500,0.924887478351593,496
0.0,-0.0011677760630846024,33599,2.1302813024703937e-07,-2.6424174308776855,0.0007,338,33600,168000,0.92512446641922,496
1.1920928955078125e-07,-0.0013493543956428766,33699,2.1273017125622573e-07,-2.6670267581939697,0.0007,339,33700,168500,0.9345545768737793,496
1.1920928955078125e-07,-0.0009750492754392326,33799,2.1280797568579146e-07,-2.657228469848633,0.0007,340,33800,169000,0.9295392036437988,496
-1.1920928955078125e-07,-0.0011294331634417176,33899,2.1267869954044727e-07,-2.654043674468994,0.0007,341,33900,169500,0.9275397062301636,496
-1.1920928955078125e-07,-0.0008787409169599414,33999,2.109256911353441e-07,-2.640594959259033,0.0007,342,34000,170000,0.9226511716842651,496
1.1920928955078125e-07,-0.0009110795217566192,34099,2.1071082301205024e-07,-2.6390700340270996,0.0007,343,34100,170500,0.9220361113548279,496
0.0,-0.0008824129472486675,34199,2.110389942799884e-07,-2.6430535316467285,0.0007,344,34200,171000,0.9246038198471069,496
-8.666515350341797e-05,-0.0011344307567924261,34299,2.1005271833018924e-07,-2.650355339050293,0.0007,345,34300,171500,0.9268972873687744,496
0.0,-0.0011199376313015819,34399,2.0943136291862174e-07,-2.650156021118164,0.0007,346,34400,172000,0.9279383420944214,496
0.0,-0.0011865899432450533,34499,2.094357114401646e-07,-2.6471598148345947,0.0007,347,34500,172500,0.9266563653945923,496
0.0,-0.0011349278502166271,34599,2.091268527237844e-07,-2.6478962898254395,0.0007,348,34600,173000,0.9266430139541626,496
0.0,-0.0014559325063601136,34699,2.094741375913145e-07,-2.6520819664001465,0.0007,349,34700,173500,0.9283689260482788,496
0.0,-0.0015296663623303175,34799,2.0915111065278325e-07,-2.645397186279297,0.0007,350,34800,174000,0.9241673946380615,496
0.0,-0.0010153691982850432,34899,2.0855165416833188e-07,-2.6369354724884033,0.0007,351,34900,174500,0.9222304224967957,496
0.0,-0.001526016858406365,34999,2.0943278400409326e-07,-2.633899211883545,0.0007,352,35000,175000,0.9193775653839111,496
-1.1920928955078125e-07,-0.000938951619900763,35099,2.0972979086764099e-07,-2.637582302093506,0.0007,353,35100,175500,0.9229182004928589,496
0.0,-0.0009689928847365081,35199,2.0948523626884707e-07,-2.63822078704834,0.0007,354,35200,176000,0.9237607717514038,496
-1.1920928955078125e-07,-0.001133540878072381,35299,2.0851329907145555e-07,-2.639688491821289,0.0007,355,35300,176500,0.9248390197753906,496
-1.1920928955078125e-07,-0.0008257238077931106,35399,2.085698014298032e-07,-2.6375913619995117,0.0007,356,35400,177000,0.924669623374939,496
0.0,-0.0011224489426240325,35499,2.086727306505054e-07,-2.6305766105651855,0.0007,357,35500,177500,0.9208821058273315,496
0.0,-0.0009220369975082576,35599,2.0846862014423095e-07,-2.6290900707244873,0.0007,358,35600,178000,0.9195945858955383,496
0.0,-0.0009010785142891109,35699,2.0904185760173277e-07,-2.637403964996338,0.0007,359,35700,178500,0.9222545623779297,496
0.0,-0.001046916819177568,35799,2.1017426377056836e-07,-2.6389076709747314,0.0007,360,35800,179000,0.9217675924301147,496
